4497,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1023.94,95.71,-5.68,74.35,0.94,9.41,-0.94,24.82,-41.64,111.43,0.31,-0.23,0.64,
4539,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1023.97,95.44,-5.42,75.26,0.94,9.89,-0.94,23.27,-42.27,111.43,-0.23,-0.33,0.13,
4577,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1023.97,98.13,-2.70,76.03,0.47,9.89,-1.41,23.27,-42.27,111.43,-0.27,-0.34,-0.21,
4594,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,0.71,0.71,-15234,1023.97,98.97,-5.94,73.70,0.94,8.94,-1.41,23.91,-42.27,110.10,-0.23,-0.25,-0.34,
4631,2047.75,2047.75,0.00,24.30,-0.66,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1024.08,98.97,-5.94,73.70,0.94,8.94,-1.41,23.91,-42.27,110.10,-0.23,-0.25,-0.34,
4669,2047.75,2047.75,0.00,24.30,0.74,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1023.91,93.01,-0.00,76.78,0.00,8.94,-0.47,25.09,-41.64,109.18,-0.23,-0.21,-0.34,
4697,2047.75,2047.75,0.00,24.30,0.74,0,0.00,0.00,0.00,1.00,0.71,1.00,3,1023.91,93.18,-3.17,75.45,0.47,8.47,-0.47,25.09,-41.64,109.18,-0.17,-0.25,-0.30,
4732,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.05,93.18,-3.17,75.45,0.47,8.47,-0.47,25.09,-41.64,109.18,-0.17,-0.25,-0.30,
4774,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1024.00,100.78,2.68,77.10,-0.47,9.89,-1.88,25.55,-41.27,108.67,-0.16,-0.00,-0.27,
4792,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,-15234,1024.00,81.03,8.86,78.97,-1.41,8.94,1.41,26.00,-40.91,108.16,-0.30,-0.28,-0.20,
4824,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.05,81.03,8.86,78.97,-1.41,8.94,1.41,26.00,-40.91,108.16,-0.30,-0.28,-0.20,
4846,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,1.00,0.71,0.71,-15234,1024.05,95.71,11.26,81.29,-1.88,9.41,-0.94,26.27,-40.73,107.55,-0.03,-0.13,0.20,
4878,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1024.00,95.71,11.26,81.29,-1.88,9.41,-0.94,26.27,-40.73,107.55,-0.03,-0.13,0.20,
4895,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,0.71,-15234,1024.00,98.97,-0.00,75.26,0.00,8.94,-1.41,26.27,-40.73,107.55,-0.18,-0.17,0.11,
4945,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,0.71,0.71,1,1024.02,98.97,-0.00,75.26,0.00,8.94,-1.41,26.27,-40.73,107.55,-0.18,-0.17,0.11,
4983,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1023.94,81.47,8.44,78.99,-1.41,9.41,1.41,25.64,-40.91,106.94,  0.0,0.13,-0.01,
5021,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,0.43,0.71,1,1024.02,92.73,10.77,81.13,-1.88,9.89,-0.47,25.36,-40.82,106.84,0.36,-0.07, 0.07,
5064,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,1.00,0.43,1.00,1,1024.05,90.00,15.95,83.14,-2.82,9.89,0.00,25.18,-40.82,108.06,0.45,0.31,0.11,
5102,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,0.43,1.00,1,1023.97,84.56,27.54,85.75,-5.18,9.89,0.94,25.18,-40.82,108.06,0.59,0.47,0.30,
5140,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.43,1.00,1,1024.00,81.47,30.68,85.71,-5.65,9.41,1.41,24.73,-41.55,109.90,0.64,0.88,0.37,
5178,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,0.14,1.00,1,1024.02,79.22,29.31,84.25,-5.65,9.89,1.88,24.73,-41.55,109.90,0.70,1.28,0.52,
5200,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,0.43,1.00,-15234,1024.02,80.13,30.95,85.81,-6.59,10.83,1.88,23.27,-41.91,113.27,0.80,1.82,0.56,
5232,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,0.43,1.00,1,1023.97,80.13,30.95,85.81,-6.59,10.83,1.88,23.27,-41.91,113.27,0.80,1.82,0.56,
5249,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.60,0.14,1.29,-15234,1023.97,71.57,32.31,82.47,-7.53,11.30,3.77,21.18,-42.00,118.16,1.13,2.50,0.23,
5286,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,0.60,0.14,1.29,1,1024.05,71.57,32.31,82.47,-7.53,11.30,3.77,21.18,-42.00,118.16,1.13,2.50,0.23,
5304,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,0.60,0.14,1.29,-15234,1024.05,67.52,29.84,80.24,-8.47,13.65,5.65,21.18,-42.00,118.16,1.34,3.18,-0.09,
5336,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.60,0.14,1.29,1,1023.97,67.52,29.84,80.24,-8.47,13.65,5.65,21.18,-42.00,118.16,1.34,3.18,-0.09,
5374,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,0.20,0.14,1.57,1,1024.05,57.85,25.82,76.62,-9.41,16.48,10.36,18.45,-41.18,124.69,1.57,4.39,-1.18,
5397,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,0.20,0.14,1.86,-31618,1024.05,53.57,21.91,76.48,-9.89,19.77,14.59,14.64,-39.00,131.73,6.53,-2.16,-1.95,
5431,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.20,0.14,1.86,6145,1023.94,53.57,21.91,76.48,-9.89,19.77,14.59,14.64,-39.00,131.73,6.53,-2.16,-1.95,
5449,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,-0.20,0.43,2.14,-32641,1023.94,46.22,14.34,78.39,-8.00,22.59,21.65,8.09,-34.36,138.27, 0.03,4.78,0.91,
5498,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-0.20,0.43,2.14,6145,1023.97,46.22,14.34,78.39,-8.00,22.59,21.65,8.09,-34.36,138.27, 0.03,4.78,0.91,
5515,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-0.20,1.00,3.00,127,1023.97,46.22,14.34,78.39,0.00,26.36,32.48,-2.82,-31.73,140.82,1.54,7.49,-2.90,
5550,2047.75,2047.75,0.00,24.30,0.74,0,0.00,0.00,0.00,-0.20,1.00,3.00,1,1023.91,39.06,-0.00,91.42,0.00,26.36,32.48,-2.82,-31.73,140.82,1.54,7.49,-2.90,
5579,2047.75,2047.75,0.00,24.30,0.74,0,0.00,0.00,0.00,-0.20,1.29,3.00,1,1023.91,37.13,-7.78,102.75,5.65,24.95,32.95,-12.64,-32.91,135.71,1.36,7.57,-4.97,
5613,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,1.29,3.00,1,1024.00,37.13,-7.78,102.75,5.65,24.95,32.95,-12.64,-32.91,135.71,1.36,7.57,-4.97,
5631,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,1.29,2.71,-15234,1024.00,39.24,-10.96,104.33,7.06,23.07,28.24,-12.64,-32.91,135.71,0.92,7.99,-5.72,
5669,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,-0.20,1.29,2.71,1,1023.94,39.24,-10.96,104.33,7.06,23.07,28.24,-12.64,-32.91,135.71,0.92,7.99,-5.72,
5707,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.20,0.71,2.43,1,1024.00,40.76,-2.99,98.88,1.88,23.54,27.30,-13.91,-39.36,126.22,-1.42,7.89,-6.26,
5725,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.20,0.71,2.43,-15234,1024.00,37.67,-3.18,94.13,1.88,20.71,26.83,-4.36,-47.55,113.78,-2.28,7.51,-5.12,
5758,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.20,0.71,2.43,1,1023.94,37.67,-3.18,94.13,1.88,20.71,26.83,-4.36,-47.55,113.78,-2.28,7.51,-5.12,
5781,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.20,0.71,2.71,-15234,1023.94,37.61,-0.74,85.66,0.47,22.12,28.71,8.45,-49.36,103.88,-2.74,6.71,-4.16,
5814,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.20,0.71,2.71,1,1023.97,37.61,-0.74,85.66,0.47,22.12,28.71,8.45,-49.36,103.88,-2.74,6.71,-4.16,
5845,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.20,0.43,2.43,127,1023.97,37.61,-0.74,85.66,-1.88,20.71,22.59,22.73,-45.91,104.29,-1.10,7.20,-3.72,
5884,2047.75,2047.75,0.00,24.30,0.99,0,0.00,0.00,0.00,0.20,0.43,2.43,1,1023.88,42.51,3.52,76.26,-1.88,20.71,22.59,22.73,-45.91,104.29,-1.10,7.20,-3.72,
5902,2047.75,2047.75,0.00,24.30,0.99,0,0.00,0.00,0.00,-0.20,0.71,2.14,-15234,1023.88,50.77,3.62,77.37,-1.88,23.07,18.83,22.73,-45.91,104.29,-1.59,7.04,-3.04,
5936,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,0.71,2.14,1,1024.00,50.77,3.62,77.37,-1.88,23.07,18.83,22.73,-45.91,104.29,-1.59,7.04,-3.04,
5958,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,0.71,2.43,-15234,1024.00,44.43,-0.00,74.48,0.00,23.54,24.01,29.82,-41.18,111.33,-2.81,7.57,-3.77,
5991,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,0.71,2.43,1,1024.00,44.43,-0.00,74.48,0.00,23.54,24.01,29.82,-41.18,111.33,-2.81,7.57,-3.77,
6009,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,0.71,2.43,-15234,1024.00,46.17,0.83,72.63,-0.47,23.54,22.59,33.45,-35.73,117.45,-1.84,7.16,-3.40,
6042,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.20,0.71,2.43,1,1024.00,46.17,0.83,72.63,-0.47,23.54,22.59,33.45,-35.73,117.45,-1.84,7.16,-3.40,
6085,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.20,1.00,1.86,1,1024.00,49.64,-7.59,77.89,3.30,18.83,16.00,33.09,-31.55,126.84,-1.29,7.79,-2.53,
6124,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.60,1.00,1.86,1,1023.94,50.53,-14.02,81.10,5.18,16.00,13.18,33.09,-31.55,126.84,-1.59,6.85,-2.05,
6142,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.60,1.00,1.86,-15234,1023.94,47.91,-8.17,82.67,2.82,14.59,13.18,25.64,-30.73,136.12,-1.52,5.78,-1.57,
6180,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.60,1.00,1.86,1,1023.97,47.91,-8.17,82.67,2.82,14.59,13.18,25.64,-30.73,136.12,-1.52,5.78,-1.57,
6210,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.60,1.00,1.57,-32765,1023.97,57.17,-6.19,85.53,1.88,14.59,9.41,15.91,-32.09,139.80,0.15,5.17,-1.41,
6244,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.60,1.00,1.57,1,1024.00,57.17,-6.19,85.53,1.88,14.59,9.41,15.91,-32.09,139.80,0.15,5.17,-1.41,
6266,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.60,1.00,1.29,-15234,1024.00,72.76,-14.76,88.74,3.77,13.65,4.24,6.45,-31.45,141.84,0.22,5.33,-1.92,
6299,2047.75,2047.75,0.00,24.30,0.49,0,0.00,0.00,0.00,0.60,1.00,1.29,1,1023.94,72.76,-14.76,88.74,3.77,13.65,4.24,6.45,-31.45,141.84,0.22,5.33,-1.92,
6338,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,1.00,1.29,1,1024.02,67.83,-9.73,92.48,2.35,12.71,5.18,-2.36,-32.73,140.71,-0.46,4.75,-2.05,
6381,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,1.00,1.00,1,1024.02,73.74,-11.31,91.54,2.35,11.30,3.30,-2.36,-32.73,140.71,-0.71,4.56,-2.18,
6399,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,0.71,1.29,-15234,1024.02,70.20,-4.30,93.61,0.94,11.77,4.24,-7.91,-35.73,135.41,-0.81,4.19,-1.92,
6432,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.29,1,1024.00,70.20,-4.30,93.61,0.94,11.77,4.24,-7.91,-35.73,135.41,-0.81,4.19,-1.92,
6450,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,-15234,1024.00,72.35,-7.40,95.05,1.41,10.36,3.30,-11.73,-39.09,128.16,-1.04,4.26,-1.47,
6488,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.00,72.35,-7.40,95.05,1.41,10.36,3.30,-11.73,-39.09,128.16,-1.04,4.26,-1.47,
6526,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,1.00,1.00,1,1024.00,73.30,-10.84,94.86,1.88,9.41,2.82,-11.73,-39.09,128.16,-1.10,3.97,-1.31,
6544,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,-15234,1024.00,79.70,-10.14,93.79,1.88,10.36,1.88,-11.73,-39.09,128.16,-1.31,4.00,-1.59,
6582,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.00,79.70,-10.14,93.79,1.88,10.36,1.88,-11.73,-39.09,128.16,-1.31,4.00,-1.59,
6620,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,1.00,1.00,1,1024.00,78.69,-16.39,92.39,2.82,9.41,1.88,-11.45,-44.18,111.22,-1.30,3.38,-1.42,
6659,2047.75,2047.75,0.00,24.30,-1.15,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.14,83.66,-8.38,93.33,1.88,12.71,1.41,-11.45,-44.18,111.22,-1.19,2.34,-1.28,
6702,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,1.00,0.71,1.00,1,1024.00,85.03,-9.83,90.92,1.88,10.83,0.94,-8.00,-45.18,104.39,-1.08,2.07,-0.78,
6740,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,0.60,0.71,1.00,1,1024.03,92.39,-9.45,88.36,1.88,11.30,-0.47,-5.36,-45.18,100.00,-0.71,1.34,-0.09,
6779,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,0.60,1.00,1.00,1,1024.03,92.39,-14.02,86.06,2.82,11.30,-0.47,-5.36,-45.18,100.00,-0.53,0.93,0.27,
6809,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,1.00,1.00,1.00,7,1024.03,92.39,-14.02,86.06,5.18,11.30,-0.47,-5.73,-44.73,97.55, -0.0,0.44,0.46,
6849,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,1.00,1.00,1.00,1,1023.97,92.39,-24.60,81.03,5.18,11.30,-0.47,-5.73,-44.73,97.55, -0.0,0.44,0.46,
6888,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,1.00,1.29,1.00,1,1024.03,92.49,-33.09,77.78,7.06,10.83,-0.47,-6.82,-44.00,97.04,0.12,-0.40,0.25,
6906,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,1.00,1.29,1.00,-15234,1024.03,90.00,-33.69,79.54,7.53,11.30,0.00,-7.45,-44.00,98.57,0.43,-1.23,0.16,
6944,2047.75,2047.75,0.00,24.30,-0.16,0,0.00,0.00,0.00,1.00,1.29,1.00,1,1024.02,90.00,-33.69,79.54,7.53,11.30,0.00,-7.45,-44.00,98.57,0.43,-1.23,0.16,
6982,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,0.60,1.57,1.00,1,1024.03,87.61,-41.16,78.38,9.89,11.30,0.47,-7.45,-44.00,98.57,1.09,-2.02,0.27,
7021,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,0.60,1.57,1.00,1,1024.03,73.74,-42.61,88.55,10.83,11.30,3.30,-8.91,-44.45,102.96,1.29,-3.27,0.15,
7055,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,0.20,1.86,1.86,-32641,1024.03,56.69,-39.07,100.36,16.00,16.48,10.83,-8.73,-44.91,110.61,1.23,-4.31,-0.34,
7090,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,0.20,1.86,1.86,1,1024.00,56.69,-39.07,100.36,16.00,16.48,10.83,-8.73,-44.91,110.61,1.23,-4.31,-0.34,
7128,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,-0.20,1.57,3.00,1,1024.03,38.32,-22.04,104.63,15.06,23.07,29.18,-3.91,-44.55,119.59,1.24,-6.55,-0.26,
7146,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,-0.60,1.00,3.86,-15234,1024.03,36.43,-11.37,99.35,9.89,29.18,39.54,-3.91,-44.55,119.59,2.51,-8.51,0.43,
7184,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-0.60,1.00,3.86,1,1024.05,36.43,-11.37,99.35,9.89,29.18,39.54,-3.91,-44.55,119.59,2.51,-8.51,0.43,
7203,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-0.60,0.14,5.00,-31618,1024.05,26.91,3.48,83.11,-4.24,31.54,62.13,5.64,-41.09,131.43,18.94,7.20,14.03,
7237,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,-0.60,0.14,5.00,6145,1024.03,26.91,3.48,83.11,-4.24,31.54,62.13,5.64,-41.09,131.43,18.94,7.20,14.03,
7265,2047.75,2047.75,0.00,24.30,-0.25,0,0.00,0.00,0.00,-1.80,-0.43,4.71,127,1024.03,35.50,9.67,72.27,-12.71,43.31,60.72,18.00,-30.36,140.61,5.03,-11.38,6.42,
7300,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-1.80,-0.43,4.71,1,1024.05,35.50,9.67,72.27,-12.71,43.31,60.72,18.00,-30.36,140.61,5.03,-11.38,6.42,
7338,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-1.00,0.14,5.29,1,1024.05,30.84,7.04,66.04,-9.41,39.07,65.43,29.91,-30.00,133.47,2.85,-12.05,7.67,
7361,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-1.00,-0.14,5.29,-15234,1024.05,31.09,6.82,66.35,-8.94,38.60,64.02,29.91,-30.00,133.47,3.48,-12.17,7.29,
7394,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-1.00,-0.14,5.29,1,1024.05,31.09,6.82,66.35,-8.94,38.60,64.02,29.91,-30.00,133.47,3.48,-12.17,7.29,
7412,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,-1.40,0.14,4.43,-15234,1024.05,36.00,5.53,70.38,-6.59,40.01,55.07,29.36,-38.45,121.33,3.00,-11.48,7.25,
7450,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-1.40,0.14,4.43,1,1023.97,36.00,5.53,70.38,-6.59,40.01,55.07,29.36,-38.45,121.33,3.00,-11.48,7.25,
7488,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-1.80,0.14,4.14,1,1023.97,38.60,9.34,74.34,-11.30,42.84,53.66,20.64,-46.45,114.08,2.46,-11.56,7.85,
7527,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-1.40,0.14,3.86,1,1024.00,39.51,7.25,85.59,-7.53,37.66,45.66,1.09,-47.82,116.12,2.11,-10.89,8.02,
7565,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-1.80,0.43,2.71,1,1024.00,52.34,5.41,88.01,-5.18,43.31,33.42,1.09,-47.82,116.12,1.82,-10.17,7.48,
7622,2047.75,2047.75,0.00,24.30,0.00,0,0.00,0.00,0.00,-0.60,1.00,2.71,-32641,1024.00,48.58,2.53,93.04,-1.88,32.01,28.24,-8.91,-41.00,127.76,0.25,-9.61,5.75,
7656,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-0.60,1.00,2.71,1,1023.97,48.58,2.53,93.04,-1.88,32.01,28.24,-8.91,-41.00,127.76,0.25,-9.61,5.75,
7674,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-0.20,0.71,2.71,-15234,1023.97,41.46,2.15,91.06,-1.41,24.95,28.24,-5.18,-34.73,137.76,0.47,-9.02,4.28,
7710,2047.75,2047.75,0.00,24.30,-0.66,0,0.00,0.00,0.00,-0.20,0.71,2.71,1,1024.08,41.46,2.15,91.06,-1.41,24.95,28.24,-5.18,-34.73,137.76,0.47,-9.02,4.28,
7748,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,-0.20,0.71,3.00,1,1023.97,37.61,0.74,85.40,-0.47,22.12,28.71,7.82,-32.64,141.22,-0.00,-8.57,2.50,
7778,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.20,0.43,2.43,7,1023.97,37.57,6.95,73.20,-3.77,18.83,24.48,22.18,-31.64,137.45,1.30,-7.83,1.67,
7818,2047.75,2047.75,0.00,24.30,0.25,0,0.00,0.00,0.00,0.20,0.43,2.43,1,1023.97,37.57,6.95,73.20,-3.77,18.83,24.48,22.18,-31.64,137.45,1.30,-7.83,1.67,
7856,2047.75,2047.75,0.00,24.30,-0.41,0,0.00,0.00,0.00,0.20,0.14,1.86,1,1024.05,45.83,22.29,68.20,-9.41,16.48,16.00,22.18,-31.64,137.45,2.33,-7.39,2.31,
